11.363720544	40.0677517911	128
11.3749435361	40.0650857409	129
11.3861656496	40.0624186078	130
11.3973868843	40.0597503922	131
11.40860724	40.0570810941	132
11.4198267166	40.0544107138	133
11.4310453138	40.0517392513	134
11.4422630315	40.049066707	135
11.4534798693	40.046393081	136
11.4646958272	40.0437183735	137
11.4759109049	40.0410425847	138
11.4871251021	40.0383657148	139
11.4983384188	40.0356877639	140
11.5095508547	40.0330087322	141
11.5207624095	40.03032862	142
11.5319730832	40.0276474274	143
11.5431828755	40.0249651546	144
11.5543917861	40.0222818018	145
11.565599815	40.0195973692	146
11.5768069618	40.016911857	147
11.5880132264	40.0142252653	148
11.5992186086	40.0115375943	149
11.6104231082	40.0088488443	150
11.621626725	40.0061590154	151
11.6328294587	40.0034681078	152
11.6440313092	40.0007761217	153
11.6552322764	39.9980830573	154
11.6664323599	39.9953889148	155
11.6776315596	39.9926936943	156
11.6888298752	39.9899973961	157
11.7000273067	39.9873000203	158
11.7112238538	39.9846015671	159
11.7224195162	39.9819020367	160
11.7336142938	39.9792014294	161
11.7448081864	39.9764997452	162
11.7560011939	39.9737969844	163
11.7671933159	39.9710931472	164
11.7783845523	39.9683882337	165
11.7895749029	39.9656822442	166
11.8007643675	39.9629751788	167
11.8119529459	39.9602670377	168
11.823140638	39.9575578211	169
11.8343274434	39.9548475292	170
11.8455133621	39.9521361622	171
11.8566983938	39.9494237203	172
11.8678825383	39.9467102036	173
11.8790657955	39.9439956124	174
11.890248165	39.9412799468	175
11.9014296469	39.9385632071	176
11.9126102407	39.9358453933	177
